customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST101176,Male,0,Yes,Yes,39,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,108.99,4115.36,No
CUST101177,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card,118.67,7017.22,No
CUST101178,Male,0,Yes,Yes,35,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,54.31,6883.4,Yes
CUST101179,Female,1,Yes,Yes,3,No,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,73.91,7493.07,Yes
CUST101180,Female,0,Yes,No,52,Yes,No phone service,No,No,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,83.83,4782.94,No
CUST101181,Male,0,No,No,4,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,77.02,200.39,No
CUST101182,Male,0,Yes,Yes,55,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,89.1,4847.74,Yes
CUST101183,Male,0,No,Yes,27,Yes,No,No,No,No,Yes,No internet service,Yes,No,Two year,No,Credit card,82.38,4887.11,No
CUST101184,Male,1,No,No,55,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,89.88,7625.28,No
CUST101185,Female,0,Yes,No,66,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,No,Electronic check,92.76,4336.87,No
CUST101186,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer,29.51,6464.0,Yes
CUST101187,Male,1,No,Yes,38,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No,One year,Yes,Credit card,104.09,8945.69,No
CUST101188,Male,0,Yes,Yes,64,Yes,No phone service,DSL,No,No,No,Yes,No internet service,Yes,One year,Yes,Mailed check,70.65,8676.42,Yes
CUST101189,Male,1,No,Yes,54,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,44.45,3797.88,Yes
CUST101190,Male,0,Yes,No,35,Yes,No phone service,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,67.41,3792.56,No
CUST101191,Male,0,Yes,Yes,59,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Bank transfer,87.04,816.02,No
CUST101192,Female,0,Yes,No,67,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Two year,No,Mailed check,28.23,777.35,No
CUST101193,Female,0,Yes,No,13,Yes,No,No,No,Yes,No,Yes,No internet service,No internet service,One year,No,Mailed check,54.24,225.78,No
CUST101194,Female,1,No,Yes,5,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Electronic check,97.89,3650.48,No
CUST101195,Male,0,No,No,54,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer,38.43,8996.88,No
CUST101196,Male,1,Yes,Yes,45,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,No internet service,Two year,No,Electronic check,62.97,485.44,No
CUST101197,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,No,Electronic check,22.33,6349.43,No
CUST101198,Female,0,Yes,Yes,28,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Electronic check,89.61,7156.4,Yes
CUST101199,Male,0,No,No,64,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,No,Electronic check,116.67,7506.03,No
CUST101200,Female,0,Yes,Yes,61,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,37.77,8724.49,No
CUST101201,Male,0,Yes,Yes,41,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.04,4906.98,No
CUST101202,Female,0,Yes,Yes,11,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,One year,No,Mailed check,27.05,8906.78,Yes
CUST101203,Female,1,No,No,67,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,28.06,4681.98,No
CUST101204,Male,0,Yes,Yes,7,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No internet service,Two year,No,Mailed check,39.39,3910.48,No
CUST101205,Male,0,Yes,No,69,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,70.45,7443.25,No
CUST101206,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,Two year,No,Electronic check,86.33,1533.32,Yes
CUST101207,Female,0,No,Yes,67,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card,23.2,996.64,No
CUST101208,Male,0,No,No,3,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,117.68,5301.88,No
CUST101209,Male,0,No,No,17,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,Yes,One year,No,Bank transfer,103.37,1085.73,Yes
CUST101210,Female,1,No,Yes,65,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,74.09,8172.62,Yes
CUST101211,Female,0,No,No,62,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,85.33,341.42,No
CUST101212,Female,0,Yes,Yes,15,Yes,Yes,No,Yes,No,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,108.05,3212.56,No
CUST101213,Female,0,Yes,No,22,No,No,DSL,No,No,Yes,No,No internet service,No,Two year,No,Mailed check,54.41,7339.74,Yes
CUST101214,Male,0,Yes,Yes,70,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,27.16,7001.58,No
CUST101215,Female,1,No,No,1,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No internet service,Two year,Yes,Credit card,112.14,7232.27,No
CUST101216,Male,0,Yes,Yes,58,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer,20.4,7414.91,No
CUST101217,Male,0,No,No,38,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,20.04,2214.7,No
CUST101218,Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Mailed check,100.93,8056.79,Yes
CUST101219,Female,0,No,No,31,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Electronic check,38.59,5039.41,Yes
CUST101220,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,91.88,2738.57,No
CUST101221,Female,1,No,No,11,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,80.97,2377.85,No
CUST101222,Female,0,No,No,23,Yes,Yes,No,Yes,No,Yes,No,No,No,One year,No,Electronic check,18.78,8789.39,No
CUST101223,Female,0,Yes,Yes,39,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No,No,Two year,No,Electronic check,107.35,1664.71,Yes
CUST101224,Male,0,No,No,43,Yes,No,No,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer,117.24,159.16,Yes
CUST101225,Male,0,No,No,13,Yes,Yes,No,No,No,Yes,No internet service,No internet service,No,One year,No,Mailed check,63.15,3061.84,No
CUST101226,Female,0,Yes,Yes,6,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,97.41,7372.13,No
CUST101227,Female,1,No,No,0,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,No,Bank transfer,35.97,2659.18,No
CUST101228,Male,0,No,No,48,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,30.34,5192.57,No
CUST101229,Male,0,Yes,No,60,Yes,Yes,No,No,Yes,No,Yes,No internet service,No,One year,No,Bank transfer,62.49,6034.02,Yes
CUST101230,Female,1,No,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer,59.75,8795.07,No
CUST101231,Male,0,No,No,24,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,No,Credit card,61.79,6101.54,Yes
CUST101232,Male,0,Yes,No,50,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Mailed check,63.53,6609.91,No
CUST101233,Male,0,No,Yes,49,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,108.36,2031.53,Yes
CUST101234,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,23.17,2183.75,No
CUST101235,Female,0,Yes,No,43,Yes,Yes,No,Yes,Yes,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,113.77,3284.23,No
CUST101236,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,93.82,1162.69,No
CUST101237,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,One year,Yes,Credit card,117.32,688.82,No
CUST101238,Female,1,Yes,Yes,70,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Two year,Yes,Electronic check,53.12,3002.79,No
CUST101239,Female,0,No,Yes,14,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card,56.7,6366.96,No
CUST101240,Male,0,No,No,55,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,58.82,7725.4,No
CUST101241,Male,0,Yes,No,13,Yes,No,No,No internet service,No,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer,51.01,5007.4,No
CUST101242,Male,1,Yes,Yes,53,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Two year,No,Electronic check,54.61,3419.02,Yes
CUST101243,Male,0,No,Yes,34,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer,112.74,1968.55,No
CUST101244,Female,0,No,No,72,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,76.07,4058.03,No
CUST101245,Female,0,Yes,No,68,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer,50.22,8952.99,No
CUST101246,Male,0,No,No,59,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Credit card,63.81,5366.66,No
CUST101247,Female,0,No,No,67,Yes,No phone service,No,No,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,19.95,6999.32,No
CUST101248,Male,0,No,Yes,21,Yes,Yes,No,No internet service,Yes,Yes,No,No,Yes,One year,No,Credit card,50.21,66.8,No
CUST101249,Female,0,No,Yes,27,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,91.87,1406.14,No
CUST101250,Female,0,No,Yes,53,Yes,No,DSL,No,No,No internet service,No,Yes,No,One year,Yes,Credit card,79.77,6535.23,Yes
CUST101251,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,45.41,6341.39,No
CUST101252,Female,1,Yes,No,52,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,56.61,998.88,No
CUST101253,Male,0,Yes,Yes,34,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Two year,No,Bank transfer,50.23,1644.33,No
CUST101254,Male,0,No,No,16,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,97.78,5013.98,No
CUST101255,Female,0,No,No,7,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,28.95,7952.09,No
CUST101256,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,96.03,2432.26,No
CUST101257,Male,0,Yes,No,7,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No,One year,No,Credit card,36.77,7177.29,No
CUST101258,Male,1,No,No,65,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Two year,No,Mailed check,61.41,4008.54,No
CUST101259,Male,0,No,No,67,Yes,No,No,No internet service,No,No internet service,Yes,No internet service,No,Two year,No,Mailed check,59.9,8314.52,No
CUST101260,Female,0,Yes,No,52,Yes,No,No,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Electronic check,31.9,1138.87,No
CUST101261,Male,0,No,Yes,28,Yes,Yes,No,No,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,117.42,3555.0,No
CUST101262,Male,0,Yes,No,34,Yes,Yes,No,No,No,No,Yes,No,No,One year,No,Credit card,64.33,1428.3,No
CUST101263,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,Yes,Yes,No,No,One year,Yes,Credit card,74.11,8212.41,No
CUST101264,Female,1,Yes,Yes,63,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,21.53,729.16,Yes
CUST101265,Male,0,Yes,Yes,17,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,89.67,1829.93,No
CUST101266,Female,0,No,No,20,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,No,Electronic check,58.85,7618.12,No
CUST101267,Male,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No,No,No internet service,Yes,Two year,Yes,Bank transfer,48.76,2893.49,No
CUST101268,Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,No,Mailed check,20.06,5807.77,No
CUST101269,Female,1,No,No,10,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,One year,Yes,Electronic check,114.25,2133.81,No
CUST101270,Female,0,Yes,Yes,65,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,110.01,1506.04,No
CUST101271,Female,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,One year,No,Credit card,115.02,2997.68,Yes
CUST101272,Male,0,Yes,Yes,28,Yes,No phone service,DSL,No internet service,No,Yes,No,No,No,Month-to-month,No,Mailed check,40.41,3426.61,No
CUST101273,Male,1,No,No,0,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer,88.91,2886.28,No
CUST101274,Female,0,No,Yes,16,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card,47.8,662.58,No
CUST101275,Male,0,No,No,63,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,Yes,One year,No,Bank transfer,33.32,6703.44,No
CUST101276,Male,0,Yes,No,39,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card,54.12,2906.96,No
CUST101277,Male,0,No,No,53,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,87.15,2453.22,No
CUST101278,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,No,Electronic check,46.08,3669.38,No
CUST101279,Male,0,No,No,14,Yes,Yes,No,No internet service,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer,85.59,5765.03,No
CUST101280,Female,0,Yes,No,63,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,No,Bank transfer,95.1,828.18,No
CUST101281,Female,0,No,Yes,14,Yes,No,DSL,No internet service,No internet service,No,Yes,No,No,Two year,Yes,Mailed check,51.77,6302.38,No
CUST101282,Female,0,Yes,No,18,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card,87.9,8035.95,Yes
CUST101283,Male,0,Yes,No,2,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,30.76,431.63,Yes
CUST101284,Male,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,Yes,Mailed check,111.74,3791.28,No
CUST101285,Male,0,Yes,Yes,32,Yes,No phone service,No,No,No internet service,No,Yes,No,No,Two year,No,Credit card,54.74,5301.71,Yes
CUST101286,Female,1,No,Yes,21,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,86.2,5834.74,No
CUST101287,Female,0,Yes,Yes,72,No,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Credit card,76.44,429.74,No
CUST101288,Female,0,No,Yes,60,Yes,No phone service,No,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,87.03,4936.58,No
CUST101289,Male,0,Yes,No,30,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer,43.94,3020.37,Yes
CUST101290,Female,0,No,No,57,Yes,No,No,No,No,No,No internet service,No,Yes,Two year,Yes,Bank transfer,73.81,8104.48,Yes
CUST101291,Male,0,No,Yes,53,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,47.02,3987.44,No
CUST101292,Female,0,Yes,Yes,65,Yes,No phone service,DSL,No,Yes,No,No,Yes,No internet service,Two year,No,Mailed check,72.54,6888.21,Yes
CUST101293,Male,0,Yes,Yes,33,No,No,DSL,Yes,No,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,21.08,5167.46,No
CUST101294,Male,0,Yes,Yes,25,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,No,Credit card,98.86,474.36,No
CUST101295,Female,0,Yes,Yes,49,No,Yes,DSL,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,48.18,4012.25,No
CUST101296,Male,0,Yes,Yes,51,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Credit card,23.66,3980.08,No
CUST101297,Female,0,No,Yes,65,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer,113.03,4933.31,No
CUST101298,Female,0,Yes,Yes,35,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,115.05,8489.78,No
CUST101299,Female,1,No,Yes,43,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No,One year,Yes,Mailed check,96.03,1706.6,Yes
CUST101300,Male,0,No,No,64,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Credit card,67.88,2281.71,No
CUST101301,Male,0,No,No,32,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,No,Credit card,78.56,1570.54,No
CUST101302,Female,0,Yes,No,65,No,No,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,36.51,1274.18,Yes
CUST101303,Male,0,No,Yes,34,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Credit card,64.03,5746.96,No
CUST101304,Female,1,Yes,No,28,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Mailed check,30.58,1300.95,No
CUST101305,Male,0,No,No,33,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,48.37,3868.3,No
CUST101306,Female,0,Yes,No,58,Yes,No,DSL,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,97.53,6174.82,No
